chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e2_conf	LCM_4:e2e3_conf	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e2_conf	LCM_5:e2e3_conf	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e2_conf	LCM_8:e2e3_conf	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e2_conf	LCM_9:e2e3_conf	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e2_conf	LCM_15:e2e3_conf	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e2_conf	LCM_16:e2e3_conf	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e2_conf	LCM_20:e2e3_conf	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e2_conf	LCM_21:e2e3_conf	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e2_conf	LCM_26:e2e3_conf	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e2_conf	LCM_27:e2e3_conf	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000040	-	exon_skip.973	2	Pocillopora_acuta_HIv2___TS.g29858.t1a	221248	221343	221433	221518	221601	221672	0.0	0.0	0.0	0	0	0	nan	38.7	14.3	0.4	28	1	0	nan	0.0	0.0	0.0	0	0	0	nan	109.8	108.1	35.4	118	73	0	1.00	0.0	0.0	0.0	0	0	0	nan	4.9	0.0	0.0	0	0	0	nan	120.4	97.1	86.4	90	84	27	0.76	8.8	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000041	-	exon_skip.980	2	Pocillopora_acuta_HIv2___RNAseq.g18723.t1	45427	45528	46401	46478	47447	47513	332.6	337.6	268.6	373	301	0	1.00	492.0	484.1	428.0	499	422	23	0.95	624.9	539.7	368.9	604	428	0	1.00	187.2	131.5	109.6	142	111	0	1.00	402.4	372.6	296.9	399	326	0	1.00	188.2	141.7	165.4	149	118	60	0.66	387.6	357.3	251.4	397	290	0	1.00	0.0	0.0	1.3	0	0	0	nan	486.1	459.7	398.3	485	424	0	1.00	521.2	542.0	417.9	576	460	0	1.00
Pocillopora_acuta_HIv2___Sc0000041	-	exon_skip.981	2	Pocillopora_acuta_HIv2___RNAseq.g18758.t1	443746	443808	443952	444054	444128	444183	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	11.9	1.0	0.0	4	0	0	nan	0.0	0.0	0.0	0	0	0	nan	8.8	1.9	0.0	0	0	0	nan	134.7	96.8	117.4	90	86	27	0.76	54.3	43.0	46.0	45	36	0	1.00	51.4	27.4	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000041	-	exon_skip.982	1	Pocillopora_acuta_HIv2___RNAseq.g18758.t1	444128	444183	444652	444739	445244	445412	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	117.4	59.5	56.6	52	56	43	0.55	46.0	0.0	29.6	0	0	49	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000041	-	exon_skip.983	1	Pocillopora_acuta_HIv2___RNAseq.g18761.t1	481523	481611	482892	482966	484984	485196	0.0	0.0	0.0	0	0	0	nan	18.2	45.7	53.4	0	0	14	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	72.7	0	0	0	nan	0.0	24.6	5.1	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	67.3	47.5	106.6	30	28	45	0.38	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000043	+	exon_skip.985	2	Pocillopora_acuta_HIv2___RNAseq.g12.t1	48805	48837	51675	51707	52342	52374	0.0	0.0	0.0	0	0	0	nan	40.9	43.6	46.6	39	40	0	1.00	203.7	189.1	194.3	189	196	0	1.00	0.0	0.0	0.0	0	0	0	nan	14.7	22.0	31.2	16	29	0	1.00	0.0	0.0	0.0	0	0	0	nan	135.3	99.9	148.7	82	111	41	0.67	0.0	0.0	0.0	0	0	0	nan	185.5	161.6	204.8	149	173	24	0.86	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000043	-	exon_skip.987	1	Pocillopora_acuta_HIv2___RNAseq.g31.t1	348342	348695	349205	349274	350174	350267	0.0	0.0	0.0	0	0	0	nan	147.9	0.0	323.1	0	0	131	0.00	0.0	0.0	112.2	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	66.3	39.7	206.1	41	34	20	0.63	0.0	0.0	14.4	0	0	0	nan	10.0	0.0	219.7	0	0	5	nan	0.0	0.0	4.9	0	0	0	nan	53.5	0.0	251.1	0	0	56	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000044	+	exon_skip.989	1	Pocillopora_acuta_HIv2___RNAseq.g23928.t1	30726	30786	30922	31123	31414	31466	0.0	0.0	0.0	0	0	0	nan	34.8	0.0	37.1	0	0	34	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	11.2	0	0	0	nan	0.0	0.0	2.8	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	29.7	0.0	44.3	0	0	25	0.00	52.2	0.0	85.3	0	0	70	0.00	56.3	0.0	53.9	0	0	51	0.00	109.7	50.2	94.6	67	56	47	0.54
Pocillopora_acuta_HIv2___Sc0000044	+	exon_skip.990	2	Pocillopora_acuta_HIv2___RNAseq.g23928.t1	30726	30786	31414	31466	31573	31650	0.0	0.0	0.0	0	0	0	nan	34.8	37.1	52.2	34	37	8	0.81	0.0	0.0	0.0	0	0	0	nan	0.0	11.2	115.5	0	35	0	nan	0.0	2.8	20.7	0	7	0	nan	0.0	0.0	0.0	0	0	0	nan	29.7	44.3	71.8	25	56	0	1.00	52.2	85.3	87.8	70	81	0	1.00	56.3	53.9	41.0	51	50	0	1.00	109.7	94.6	94.8	47	94	0	1.00
Pocillopora_acuta_HIv2___Sc0000046	-	exon_skip.997	0	Pocillopora_acuta_HIv2___TS.g19165.t1	422055	422131	422278	422375	423611	423645	1229.3	1009.2	688.4	1110	779	0	1.00	1620.1	1168.8	870.0	1325	916	42	0.96	542.5	483.6	306.0	528	348	0	1.00	1017.5	786.8	443.7	898	494	0	1.00	1141.3	927.8	665.9	1057	739	0	1.00	1931.3	1477.4	1104.7	1713	1203	0	1.00	602.3	520.0	396.1	546	425	0	1.00	1651.1	1041.4	786.2	1278	780	81	0.91	1985.6	1550.2	1133.7	1786	1248	0	1.00	1959.1	1564.5	1062.6	1792	1210	0	1.00
Pocillopora_acuta_HIv2___Sc0000051	-	exon_skip.1001	2	Pocillopora_acuta_HIv2___RNAseq.g18683.t1	17840	18728	19373	19498	25961	26005	227.8	211.1	215.1	227	154	0	1.00	540.3	541.5	418.8	533	480	0	1.00	282.7	424.5	322.0	339	397	0	1.00	247.5	56.4	0.0	142	0	0	nan	446.9	261.1	216.8	235	210	0	1.00	206.5	34.6	10.3	61	13	0	1.00	551.3	485.3	331.8	517	372	0	1.00	84.0	48.6	29.0	62	30	0	1.00	891.9	751.5	608.2	822	643	35	0.95	537.7	280.5	181.6	330	182	33	0.85
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1006	2	Pocillopora_acuta_HIv2___RNAseq.g22725.t1	1544343	1544555	1546076	1546120	1547085	1547211	0.0	0.0	0.1	0	0	0	nan	102.3	25.3	97.1	31	27	52	0.34	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	16.4	15.0	22.1	15	15	0	1.00	0.0	0.0	0.0	0	0	0	nan	16.3	0.0	0.0	0	0	0	nan	11.9	0.0	60.2	0	0	55	0.00	0.1	1.0	0.2	1	1	0	nan	27.8	0.0	33.6	0	0	18	0.00
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1008	2	Pocillopora_acuta_HIv2___RNAseq.g22748.t1	1732188	1732297	1733864	1733986	1734378	1734482	131.9	0.0	125.1	0	0	130	0.00	490.8	106.0	409.8	94	94	340	0.22	88.6	0.0	102.4	0	0	80	0.00	54.7	0.0	1.9	0	0	0	nan	298.4	78.6	176.5	73	90	125	0.37	102.3	1.0	170.1	0	8	111	0.00	261.2	26.8	128.4	44	10	123	0.08	199.4	0.0	115.6	0	0	177	0.00	410.2	62.5	245.4	57	56	211	0.21	276.6	0.0	190.8	0	0	231	0.00
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1009	2	Pocillopora_acuta_HIv2___RNAseq.g22748.t1	1736828	1736995	1738444	1738548	1740003	1740065	168.6	136.7	118.7	133	118	33	0.78	315.1	73.4	290.0	77	61	234	0.21	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	92.6	73.5	48.2	71	61	0	1.00	162.6	34.6	70.6	48	16	76	0.17	117.1	99.3	95.3	47	33	75	0.31	226.8	56.3	131.9	71	43	104	0.29	203.2	79.9	129.1	51	30	112	0.21	176.6	38.0	105.0	52	25	81	0.24
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1010	1	Pocillopora_acuta_HIv2___RNAseq.g22748.t1	1751292	1751396	1753025	1753129	1754321	1754425	0.0	0.0	0.0	0	0	0	nan	144.4	13.6	145.2	27	0	97	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	33.0	0.0	35.0	0	0	21	0.00	143.9	0.0	214.4	0	0	168	0.00	64.1	0.0	88.1	0	0	68	0.00	34.1	0.0	42.0	0	0	32	0.00	38.7	19.8	45.4	13	21	16	0.45	0.0	0.0	12.1	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1012	2	Pocillopora_acuta_HIv2___TS.g24249.t2	2612112	2612281	2612639	2612797	2615549	2615694	0.0	0.0	425.8	0	0	0	nan	57.1	0.0	154.5	0	0	102	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	20.9	0	0	0	nan	0.0	0.0	79.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	7.7	31.2	39.9	16	32	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	32.5	0	0	0	nan	0.0	0.0	15.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1013	2	Pocillopora_acuta_HIv2___TS.g24258.t1	2743069	2743172	2743471	2743506	2744323	2744395	0.0	0.0	0.0	0	0	0	nan	39.5	39.7	37.2	43	35	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.7	0.0	7.0	0	0	4	nan	0.0	0.0	0.0	0	0	0	nan	47.3	55.4	68.4	46	58	0	1.00	107.0	9.4	0.0	0	0	0	nan	44.3	0.0	45.4	0	0	42	0.00	35.6	0.0	35.5	0	0	42	0.00
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1016	2	Pocillopora_acuta_HIv2___RNAseq.g23007.t1	5485541	5485620	5486382	5486427	5486791	5486828	217.6	151.6	227.7	160	143	81	0.64	101.7	103.7	94.4	104	93	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	71.9	63.1	62.9	63	59	0	1.00	70.6	92.3	86.9	66	65	0	1.00	58.7	53.5	54.0	52	52	0	1.00	0.0	0.0	8.0	0	0	0	nan	63.5	84.5	82.1	75	87	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1019	2	Pocillopora_acuta_HIv2___RNAseq.g23052.t1	6222971	6223142	6224238	6224315	6224864	6224962	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	44.2	37.2	45.6	36	31	17	0.65	34.5	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1020	2	Pocillopora_acuta_HIv2___RNAseq.g23054.t1	6274944	6275070	6276287	6276357	6276699	6276777	0.0	0.0	0.0	0	0	0	nan	69.0	61.5	56.7	60	58	0	1.00	31.3	54.0	84.6	39	70	0	1.00	0.0	92.2	93.1	0	80	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	4.5	8.3	0	8	0	nan	83.5	30.6	52.8	37	25	34	0.42	0.0	0.0	0.0	0	0	0	nan	110.0	110.0	91.0	102	96	0	1.00	13.2	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1022	1	Pocillopora_acuta_HIv2___RNAseq.g23149.t2	7612322	7612364	7612484	7612514	7613155	7613239	374.6	0.0	355.7	0	0	366	0.00	340.8	28.6	246.2	28	21	281	0.07	76.8	0.0	45.8	0	0	71	0.00	22.3	0.0	11.9	0	0	7	nan	136.0	0.0	132.8	0	0	127	0.00	67.4	0.0	51.4	0	0	72	0.00	207.3	0.0	158.7	0	0	184	0.00	0.0	0.0	0.0	0	0	0	nan	227.3	0.0	153.0	0	0	207	0.00	476.5	0.0	336.3	0	0	456	0.00
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1026	2	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947483	11947524	11947714	11947755	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	52.5	101.5	93.9	25	64	13	0.66
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1027	0	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947483	11947524	11947945	11947986	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	52.5	101.5	181.5	25	18	10	0.64
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1028	0	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947714	11947755	11947945	11947986	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	52.5	93.9	181.5	13	71	10	0.57
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1029	0	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947945	11947986	11948176	11948217	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	52.5	181.5	93.3	10	78	4	0.71
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1030	2	Pocillopora_acuta_HIv2___TS.g24838.t1	11947483	11947524	11947714	11947755	11947945	11947986	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	101.5	93.9	181.5	64	71	18	0.78
Pocillopora_acuta_HIv2___xfSc0000000	+	exon_skip.1033	2	Pocillopora_acuta_HIv2___RNAseq.g23385.t1	12184303	12184505	12185256	12185318	12186144	12186329	106.0	0.0	130.7	0	0	106	0.00	106.3	0.0	91.5	0	0	112	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	12.5	0.0	23.3	0	0	12	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	7.6	0	0	0	nan	56.8	0.0	63.0	0	0	63	0.00	53.6	30.9	82.0	31	25	62	0.29	48.4	0.0	52.7	0	0	52	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1034	2	Pocillopora_acuta_HIv2___RNAseq.g22618.t1	241047	241383	242566	242649	242879	242995	399.0	372.0	247.7	398	338	0	1.00	522.8	454.5	278.6	524	347	27	0.93	1013.9	938.8	540.0	1035	737	0	1.00	2.8	0.0	0.0	0	0	0	nan	572.8	478.9	323.6	510	435	24	0.95	313.6	278.0	237.2	310	234	66	0.78	359.2	419.4	321.5	419	398	0	1.00	371.3	325.5	182.8	383	267	0	1.00	640.7	496.5	394.2	500	453	80	0.85	299.1	251.8	180.4	279	218	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1036	0	Pocillopora_acuta_HIv2___RNAseq.g22673.t1	860023	860105	860462	860528	860696	860763	0.0	0.0	0.0	0	0	0	nan	189.3	144.2	141.4	37	0	42	0.00	103.7	0.1	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	79.4	84.0	95.5	34	51	0	1.00	182.6	171.4	131.4	0	68	0	nan	76.4	39.2	0.0	57	0	0	nan	69.3	87.7	71.5	0	0	0	nan	236.8	208.7	40.0	136	46	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1037	0	Pocillopora_acuta_HIv2___RNAseq.g22673.t1	860462	860528	860696	860763	860954	861041	0.0	0.0	0.0	0	0	0	nan	144.2	141.4	105.9	0	126	28	0.00	0.1	0.0	0.0	0	0	0	nan	0.0	0.0	11.3	0	0	0	nan	84.0	95.5	69.9	51	86	0	1.00	171.4	131.4	70.1	68	89	0	1.00	39.2	0.0	6.2	0	0	21	0.00	87.7	71.5	55.5	0	57	0	nan	208.7	40.0	48.4	46	23	25	0.48	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1040	0	Pocillopora_acuta_HIv2___RNAseq.g22675.t2	871395	871430	871872	871907	872119	872154	0.0	0.0	0.0	0	0	0	nan	10153.1	10872.8	393.5	10192	1134	0	1.00	3816.8	3104.1	155.6	3444	423	0	1.00	33.9	29.4	0.0	38	0	0	nan	1651.9	1503.5	0.0	1639	0	0	nan	80.9	72.1	0.0	87	0	0	nan	3543.2	3602.5	403.4	3431	889	55	0.94	29.5	26.5	0.0	34	0	0	nan	2952.1	3079.9	451.1	2947	1009	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1041	0	Pocillopora_acuta_HIv2___RNAseq.g22675.t2	871395	871430	871872	871907	872601	872800	0.0	0.0	0.0	0	0	0	nan	10153.1	10872.8	152.6	10192	1843	136	0.93	3816.8	3104.1	27.3	3444	402	0	1.00	33.9	29.4	0.0	38	0	0	nan	1651.9	1503.5	23.8	1639	314	0	1.00	80.9	72.1	0.0	87	0	0	nan	3543.2	3602.5	71.0	3431	880	53	0.94	29.5	26.5	0.0	34	0	0	nan	2952.1	3079.9	80.4	2947	1000	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1042	0	Pocillopora_acuta_HIv2___RNAseq.g22675.t2	871395	871430	871872	871907	874004	874086	0.0	0.0	0.0	0	0	0	nan	10153.1	10872.8	431.5	10192	200	262	0.43	3816.8	3104.1	215.0	3444	1	204	0.00	33.9	29.4	0.0	38	0	0	nan	1651.9	1503.5	70.2	1639	56	49	0.53	80.9	72.1	0.0	87	0	0	nan	3543.2	3602.5	199.0	3431	0	178	0.00	29.5	26.5	0.0	34	0	0	nan	2952.1	3079.9	223.4	2947	72	123	0.37	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1044	0	Pocillopora_acuta_HIv2___RNAseq.g22734.t1	1618896	1620065	1621267	1621310	1622997	1623077	172.3	11.0	108.1	10	12	92	0.10	15.5	0.0	35.8	0	0	26	0.00	8.2	0.0	46.3	0	0	46	0.00	0.2	0.0	0.0	0	0	0	nan	2.3	0.0	0.0	0	0	0	nan	42.4	49.3	78.4	44	63	8	0.85	58.0	36.1	64.7	36	32	37	0.46	20.6	0.0	39.1	0	0	0	nan	47.8	38.9	37.9	38	36	0	1.00	175.8	148.2	125.7	136	155	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1046	2	Pocillopora_acuta_HIv2___RNAseq.g22861.t1	3635197	3635286	3635982	3636053	3636579	3636667	0.0	0.0	0.0	0	0	0	nan	180.4	106.0	209.5	52	71	77	0.40	1.0	0.0	0.7	0	0	1	nan	0.0	0.0	0.0	0	0	0	nan	49.3	0.0	41.8	0	0	37	0.00	32.3	0.0	13.2	0	0	21	0.00	15.5	0.0	13.1	0	0	14	0.00	0.0	0.0	0.0	0	0	0	nan	59.5	42.6	45.3	47	34	0	1.00	167.7	133.7	148.6	145	108	36	0.75
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1052	0	Pocillopora_acuta_HIv2___RNAseq.g23049.t1	6172619	6172700	6173051	6173126	6173197	6173312	0.0	0.9	0.1	0	0	0	nan	1474.3	946.1	50.9	1263	0	0	nan	600.0	446.3	90.9	529	100	0	1.00	0.0	0.0	0.0	0	0	0	nan	1276.0	737.8	9.6	1075	0	0	nan	135.8	95.9	1.2	128	0	0	nan	386.1	254.9	33.9	329	0	0	nan	0.0	0.0	0.0	0	0	0	nan	857.4	479.2	95.1	618	0	65	0.00	0.9	1.2	0.0	2	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1054	2	Pocillopora_acuta_HIv2___RNAseq.g23067.t1	6493024	6493150	6493984	6494028	6495648	6495692	0.0	0.0	0.0	0	0	0	nan	147.2	133.6	138.6	144	127	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	134.9	89.3	108.9	87	86	0	1.00	47.8	35.2	37.4	37	34	2	0.94	1.0	11.4	20.6	4	17	0	nan	0.0	0.0	0.0	0	0	0	nan	93.0	39.5	92.2	38	42	47	0.45	72.7	0.0	82.3	0	0	82	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1055	2	Pocillopora_acuta_HIv2___RNAseq.16174_t	6590328	6590404	6592035	6592505	6593375	6593462	114.4	0.0	169.5	0	0	133	0.00	313.9	0.0	308.0	0	0	283	0.00	0.0	0.0	6.8	0	0	0	nan	231.2	0.0	498.9	0	0	252	0.00	165.8	0.0	123.1	0	0	144	0.00	105.0	0.0	31.0	0	0	28	0.00	80.0	0.0	44.9	0	0	42	0.00	67.8	0.0	65.8	0	0	55	0.00	258.3	0.0	272.3	0	0	263	0.00	270.0	64.9	229.9	71	64	137	0.32
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1056	0	Pocillopora_acuta_HIv2___RNAseq.g23078.t1	6678781	6680209	6681590	6681646	6682429	6682482	180.9	112.4	138.1	96	117	0	1.00	201.1	73.3	69.1	66	68	0	1.00	86.2	0.0	0.0	0	0	0	nan	116.6	0.0	0.0	0	0	0	nan	185.0	73.0	74.9	71	63	0	1.00	99.6	1.9	0.0	2	0	0	nan	153.5	38.8	44.1	48	35	0	1.00	167.0	0.0	60.9	0	0	46	0.00	185.0	48.4	24.7	54	35	0	1.00	165.5	60.8	50.4	59	49	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1058	0	Pocillopora_acuta_HIv2___RNAseq.g23144.t2	7519956	7520897	7521340	7521416	7523369	7523555	131.7	0.0	208.0	0	0	91	0.00	84.1	0.0	163.6	0	0	39	0.00	123.9	0.0	206.7	0	0	0	nan	365.1	16.9	29.2	0	0	122	0.00	88.7	25.3	236.1	28	23	0	1.00	0.0	0.0	35.3	0	0	0	nan	94.5	21.6	196.0	0	0	17	0.00	62.4	0.0	72.8	0	0	0	nan	55.1	0.0	188.0	0	0	0	nan	38.4	0.0	53.8	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1059	0	Pocillopora_acuta_HIv2___RNAseq.g23144.t2	7519956	7520897	7521340	7522322	7523369	7523555	131.7	53.2	208.0	0	134	91	0.00	84.1	82.6	163.6	0	156	39	0.00	123.9	156.3	206.7	0	230	0	nan	365.1	3.6	29.2	0	0	122	0.00	88.7	147.3	236.1	28	240	0	1.00	0.0	19.7	35.3	0	36	0	nan	94.5	169.5	196.0	0	123	17	0.00	62.4	58.3	72.8	0	67	0	nan	55.1	191.6	188.0	0	263	0	nan	38.4	72.0	53.8	0	114	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1060	2	Pocillopora_acuta_HIv2___RNAseq.g23150.t1	7648556	7649898	7650243	7650404	7650537	7650624	273.0	87.8	101.6	135	81	0	1.00	213.3	297.2	369.0	296	314	11	0.96	202.0	105.1	131.0	96	122	0	1.00	7.9	0.0	0.0	0	0	0	nan	137.2	20.2	11.5	26	10	0	1.00	120.7	48.9	58.4	56	48	0	1.00	217.3	188.7	226.7	215	157	37	0.81	16.6	0.0	0.0	0	0	0	nan	291.7	224.1	222.2	248	208	0	1.00	103.9	103.3	126.7	122	125	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	-	exon_skip.1061	2	Pocillopora_acuta_HIv2___RNAseq.g23164.t2	7906213	7906353	7917122	7917169	7917799	7917890	14.1	0.0	14.4	0	0	15	0.00	101.9	88.0	112.0	67	79	0	1.00	85.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	40.7	4.3	0.0	14	0	0	nan	44.6	62.3	83.6	38	65	0	1.00	55.6	31.2	4.7	43	15	0	1.00	194.2	172.9	167.5	194	153	0	1.00	0.0	0.0	0.0	0	0	0	nan
